event_name,round,match,team,yt_channel,timestamp,author_name,text,sentiment
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:05,@kunsyaman,AHHHHHHH,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:05,@Ynasy_Ynasy,nahhh grv>royal fam,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:06,@Michael_Pe,RF GOTTA HAS TO WIN THIS,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:06,@taynguyener,AYEEEEW,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:06,@winnieauyeung09,:yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:07,@Na-i-saroiGassah,LESSGOoOo,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:07,@PRINCEJACOBOPACO,DAMNNNNNNNN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:08,@UwU-on8kq,oh sorry what,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:08,@cenamoncenamobuns,eyy,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:08,@JeCzar,DAMN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:09,@vahnyk,aeeee,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:09,@ayen_cat04,RF NASTYY,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:09,@toshq_q,RF WIN,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:09,@meowskiing,ggs grv,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:11,@reignlawrenceantonio9101,rf might take this one,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:11,@lovekristina7498,I love you royal fam but pls take Inspo from old gen cmon,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:11,@kizuumi0420,herl the bass shakin the cam KJAHSDKJAHSDKHJASD,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:11,@PRINCEJACOBOPACO,DAMNNNNNNNNNN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:12,@arh1d3a,AYEEEEEE MY GIRL,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:13,@thee_soleichanel,OOOOOO,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:13,@cakebatter012,OHHH,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:13,@lexiewescott445,THIS GOTTA WIN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:13,@shiloh_kr,this sooo RFc2018,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:14,@DJJD17,momomomo,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:14,@Jude-td4hf,HOLYSHITTT,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:16,@jepjepsahur3,I think rf will win 1st r,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:17,@stooopeeed,could be mid but strong unlike GRV...,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:19,@Uknown_creature,Ohhhhh,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:19,@ifskate420,OMG,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:19,@enashinoo,OUUUU SHIIIII,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:19,@patriciadesquitado871,Oooohhh,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:19,@kevinbriang.garcia6398,AHHHHHHH,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:19,@vulcanifilio,i thought it was my net,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:20,@justinequibod8,nahhhhhhhhhhh,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:20,@kizuumi0420,STANNNKKKKKKKKK,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:20,@yowzzz05,WAITTTT,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:20,@KurtczackToledo,DIUSSSSS,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:21,@PRINCEJACOBOPACO,DAMNNNNNNN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:21,@axlcrd17,Period,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:22,@lexiewescott445,SHEEEET,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:22,@winnieauyeung09,ok afro,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:22,@christiankyleescoto2160,camera angles pmo,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:23,@enashinoo,GRV COOKED,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:23,@JCT.MINGUITO,aray mo pangit ng sayaw ng rf,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:23,@UwU-on8kq,WOAH],Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:23,@loraileys,omggg,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:23,@kizuumi0420,SWERVVEEEE,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:23,@ifskate420,OMG,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:24,@heekiluna6050,weak so many exits,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:24,@DJJD17,moanaaaaaaaaaaa!,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:24,@yowzzz05,THE SONGGG,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:24,@rayn6152,oh the call out,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:24,@esmerocylvanjayh.1709,OMGGG,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:25,@PRINCEJACOBOPACO,DAMANNNNNN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:25,@Ynasy_Ynasy,GRV>ROAL YAM,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:25,@lili_blink000,Nahhhhh,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:26,@mochicake5121,W,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:26,@rayn6152,lol,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:26,@vahnyk,THE SHADEEE,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:26,@HeelationWishes,DAMNNN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:27,@quintcarlgamer8552,another repeat music,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:27,@CANAAN-x,damn,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:28,@vyanzee6,AYEEE CALL OUTS THE SONGG,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:28,@KarlaPatiag,doja cat,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:28,@xeiyano,HOLYY,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:28,@PRINCEJACOBOPACO,DAMNNNNNNNNN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:29,@ipadsabahay,WHAT THE FRUCKKK,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:29,@seowonschiaseed,SONG CHOICE IS FIREE,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:30,@tookakuidude1121,damnnnnnnnnnnnnnnnnnnnnn,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:30,@KurtczackToledo,DISSSSEDDDD WTFFFFF,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:30,@vahnyk,SHADEEEEE,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:31,@jeido_zzz,arms all over the place,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:31,@AKAGum00,the mid offs LMAOOOOO,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:32,@kunsyaman,set feels better widecam,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:33,@Helyum3,the girl in the middle is insane,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:33,@enashinoo,GRV COOKED,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:33,@winnieauyeung09,eatinggg,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:34,@channe156,They diss the grv,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:34,@UwU-on8kq,EATIINNGG],Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:34,@PRINCEJACOBOPACO,RF THIS TIMEEEEEEEEEEEE BRUHHHHHHHH NAGKAMALI GRV,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:34,@iyelll_r,DAMNNN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:34,@jairozkentbazarsoria2253,eattttt,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:34,@Lucian7377,THE REFERENCE HAHAHAHAHAHA,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:35,@eve4560,Sheeshhh,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:35,@Felix21xv,OMGGG CALLED OUTTT,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:36,@hmmmmmmm00001,OH MY GDO,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:36,@vahnyk,SHADEEE,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:36,@KurtczackToledo,HOLLY CALLOUYTTTTT,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:36,@heinzfel,ooohh,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:37,@markilaset09,their spacing always so good omg,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:37,@abigksukaadureenn,HOLYYYY,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:37,@PRINCEJACOBOPACO,RF THIS TIMEEEEEEEEEEEE BRUHHHHHHHH NAGKAMALI GRV,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:38,@bonkersz0,grv shade,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:38,@quintcarlgamer8552,song choise was repeated,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:38,@putt._puttt,TUFF,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:39,@mochicake5121,"WATTHEHE,,",Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:40,@realorencatayoc2728,Aow,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:40,@patriciadesquitado871,HAHAHAHAHA,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:41,@terrencegustilo9591,Royal Family ate!!,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:41,@ayen_cat04,SAME SONG GRV USED LOL,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:41,@Jasper.nie1,GRVVVV,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:42,@winnieauyeung09,Ayeeeee,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:42,@ccalvinator,their spacing is just so fucking insane,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:42,@Kyle-108,royal family absolutely demolished grv easy,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:43,@Andrea-cg3yx,YOOOOOOOOOO,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:43,@vyanzee6,AYEE DISS,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:44,@ジェイソン0,eating,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:45,@Sparklebutterfly14,calling out grvvvv,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:45,@xeiyano,GRV CALLOUT???,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:46,@ClydeLacambra,GRAHHHHHHHHH,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:46,@kizuumi0420,AYEEEEEEEEEEEEEE,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:46,@abigksukaadureenn,DAWGGGG IM HAVING GOOSEBUMPS,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:47,@JeCzar,WOAHH,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:47,@bpinkbit,OHHH,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:49,@vyanzee6,WOW22,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:49,@thee_soleichanel,Oh my,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:49,@arh1d3a,YOOOOOOO,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:50,@eve4560,Lowk fireeee,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:50,@kevinbriang.garcia6398,WOWWWW\,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:50,@yowzzz05,THE JUMPPPP,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:50,@enashinoo,RF NOT AS CLEAN AS GRV BUT BETTER CHOREOGRAPHY,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:50,@derin8953,WWWW,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:51,@bigalbalbrandon8731,Ayyoooo,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:51,@tookakuidude1121,@quintcarlgamer8552 you dumb this was a callout to grv,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:51,@kizuumi0420,THE DISSINGGG,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:53,@Sean_S_00,REFERENCE,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:53,@niczzparwk6136,Rf takes this one,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:53,@beabapookiee,Crazy,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:53,@aniishahahaha,dayummm,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:53,@kizuumi0420,THE SHADEEEE,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:54,@vyanzee6,DAMNN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:54,@winnieauyeung09,lmaoo,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:54,@PRINCEJACOBOPACO,SPACING IS TOP TIERRRR,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:54,@ateezinmydirection,ohhhh,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:54,@Jude-td4hf,WOHAAAAAA,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:55,@abigksukaadureenn,YOOOO,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:55,@ayakasimp6217,THE SHADEEE,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:55,@stooopeeed,RF WON!!!!,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:55,@cailin11,A,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:47,@guuuu7j7654,OMGGGG,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:47,@hyunjinswife2248,naks ng POVEDA vs XAVIER hahaha,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:47,@karlmarx1st,UP VS ATENEO,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:47,@mokipop3069,RAGHHDHDHD IM SO SCARED,Negative
Seoul,1,2,BROTHERHOOD,idl.global,0:35:47,@UwU-on8kq,SECOND IS INSANE,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:47,@ririsgonewild,hey so the competition is in Korea + the audience is mainly Korean:double_exclamation_mark:,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:48,@justagalwholovesdance,GEE QUICKSTYLE IS COOOKKKKEDDD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:48,@yowzzz05,ELDON CENTERRRR,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:48,@kunsyaman,YUPI VS ARENEYOW AHY,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:48,@whlskey,pooakyyyy,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:48,@Katrisha-n8f,Omg,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:48,@ifskate420,LETS GO BROTHERHOOD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:48,@SiyamiKI,LETS GOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:49,@takeyyshi,KETZGOOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:49,@meow_meowieee,GOOOOOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:49,@terrencegustilo9591,Lets goo Brotherhood,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:49,@LEEKAH8,Perrriiiooddd!!!,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:49,@whlskey,okkkkk,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:50,@takeyyshi,SHI,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:50,@kenjifd,LET'S GOOOO BROOHOOODDD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:51,@Michaelpeleg67,Let’s goooooo,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:51,@bernice-8923,BRHDDDDDDD LETS GOOOOOOOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:51,@Katrisha-n8f,B,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:51,@hectorthesheep,sooooo excitedddd,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:51,@academicsfirst,iskos vs ateneans eyyy,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:51,@whlskey,okkkayyyy,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@mutyayumang872,BTOTHERRRHOOOODDDDDD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@lawrence5718,LET’S GOOOO BROTHERHOOD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@Its_ur_bunnyny,:red_heart::red_heart::red_heart::red_heart::red_heart:,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@frannymalzar,LETS GOOOOOOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@heinzfel,LETS GOOOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@invisible2130,brotherrhoooood,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@takeyyshi,BROTHERHOOD,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@fankino7295,UP vs Ateneo. Battle of Katipunan,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@joOhners,LESSS GOO!,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@pieceofdoe,:maple_leaf::maple_leaf::maple_leaf::maple_leaf::maple_leaf::maple_leaf::maple_leaf::maple_leaf:,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:53,@cdn.igrisss,lesgooooo,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:53,@karlmarx1st,up vs ateneo,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:53,@aireenjuncardaño-n9b,GOOOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:53,@rubysayer3025,LETS GO BRHD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:53,@patriciadesquitado871,BRHD goalie? HAHAHA,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:53,@lovie7347,IM SO SCAREDDDD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:53,@angelotzy2518,brotherhood vs sisterhood,Negative
Seoul,1,2,BROTHERHOOD,idl.global,0:35:53,@jaiden1001,OMG,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:54,@lolly_chachaerrieme,LESGOOO QUICKSTYLEE & BROTHERHOOD,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:54,@cenamoncenamobuns,LETSGO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:54,@broski7902,GOALKEEPERS VS STRIKERS HOLYYYYYYY,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:54,@jeido_zzz,ELDON IN FRON,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:55,@nishimurr0,LETS GO BRHD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:56,@takeyyshi,BROTHERHOOD,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:56,@choiimarc2002,WHATTTTT,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:56,@Its_ur_bunnyny,:red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:56,@UwU-on8kq,HONESTLY THINK THEY GONNA COOK,Negative
Seoul,1,2,BROTHERHOOD,idl.global,0:35:57,@cenamoncenamobuns,LETSGOOOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:57,@johnemigguelvinavilez9447,BROTHERHOOOODDDDD,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:58,@takeyyshi,LETZGOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:58,@bladibab1214,LETS GOOOOO BROTHERHOOD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:58,@fionassdiary,LETS GOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:59,@eclipse.official1014,Brotherhoooooood,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:59,@aireenjuncardaño-n9b,OOOOOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:00,@bonkersz0,LETS GOOOO BRHD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:00,@sanriookinawa2701,GOO BROTHERHOOD!!!,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:00,@UwU-on8kq,BROTHER HOOD,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:00,@daniellam1257,LETS GO BROTHERHOOD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:00,@aliahm.6726,FIFA??,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:00,@Its_ur_bunnyny,:red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:01,@Yondamotivs,MOVEIT VS ANGKAS,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:01,@justagalwholovesdance,QUICKSTYLE IS COOKED,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:01,@ririsgonewild,CMON BROTHERHOOD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:02,@rayn6152,oooohhh,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:02,@RubyCrystal-u1y,ohhhh!!!!!!!!!,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:03,@KarlaPatiag,LEZZGOOOO BROTHERHOOD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:03,@frannymalzar,LETS WINNTHIS,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:03,@takeyyshi,SHETT,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:03,@Chen-ow5ey,let's goooooooooooooooo,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:04,@UwU-on8kq,WOAHH,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:04,@Yondamotivs,MOVEIT VS ANGKAS,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:04,@ThereseViane,GOOOO BRHDDD BABYYY!! :revolving_hearts::revolving_hearts:,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:05,@takeyyshi,SHETT,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:05,@UwU-on8kq,HOLY,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:05,@Riza-r1v,BRHD DEVOUR THEM,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:06,@CarmelleDelarosa-j8m,PROUD SAINYO SI RENE,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:06,@Yondamotivs,MOVEIT VS ANGKAS,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:07,@UwU-on8kq,HOLYY,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:07,@AKAGum00,NO WAY,Negative
Seoul,1,2,BROTHERHOOD,idl.global,0:36:08,@UwU-on8kq,Y,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:09,@MJH977,OMGGGGGGGGG,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:09,@aerisgarces3008,GENDER REVEALLL,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:09,@academicsfirst,ELDON,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:09,@Yondamotivs,MOVEIT VS ANGKAS,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:10,@JayThomAyco-xu3br,LEZZGOOOO QS,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:11,@bea-ok3pl,BRHD,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:11,@thee_soleichanel,okayyy,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:11,@kunsyaman,POVEDA AT XAVIER ANG PEG,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:11,@rizalino808,Let's go BROTHERHOOD,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:12,@Yondamotivs,MOVEIT VS ANGKAS,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:12,@cenamoncenamobuns,OHHH,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:13,@jamesbidam8887,SAME WITH RF,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:13,@davemagar8418,same sonf?,Negative
Seoul,1,2,BROTHERHOOD,idl.global,0:36:14,@takeyyshi,IOSHUUI,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:14,@Yondamotivs,MOVEIT VS ANGKAS,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:14,@x2elite906,fuh yes,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:16,@UwU-on8kq,WOAHHH,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:16,@takeyyshi,OHSHI,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:16,@joOhners,OKK!!,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:17,@Nostalgico225,i love this crowwwddd,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:17,@Yondamotivs,MOVEIT VS ANGKAS,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:17,@beabapookiee,YOOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:17,@Riza-r1v,BROTHERHOOD DEVOUR THEM,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:18,@xsant2828,DAMNNNNN,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:19,@kizuumi0420,LETSGOOOOOOOOOOOO,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:20,@MJH977,OH HOLY,Positive
