event_name,round,match,team,yt_channel,timestamp,author_name,text
Seoul,1,3,1MILLION,idl.global,0:56:57,@nevieluvs,ay wow holy song choice
Seoul,2,1,1MILLION,steezystudio,1:43:04,@klarzsenpaiii,abilijin
Seoul,2,1,BROTHERHOOD,idl.global,1:35:32,@patriciadesquitado871,They're not worried sa Round 1. HAHAHA. I know something's cooking for Round 2
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:51,@kizuumi0420,THE DISSINGGG
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:50,@klarzsenpaiii,WOAH
Seoul,2,1,BROTHERHOOD,idl.global,1:34:28,@tealcushion,YESSS
Seoul,1,3,JAM REPUBLIC,idl.global,1:01:26,@---wy8zq,POKER FACE
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:11,@kizuumi0420,herl the bass shakin the cam KJAHSDKJAHSDKHJASD
Seoul,1,3,1MILLION,idl.global,0:56:57,@justinequibod8,LECHE PANO PA SUSUNDAN YAN
Seoul,1,2,QUICK STYLE,idl.global,0:41:33,@ReVeLy-ez3qt,bh was way cleaner though
Seoul,1,3,1MILLION,idl.global,0:56:47,@kunsyaman,LEGIT BA JUDAS
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:35,@rafahgamez3703,holy arau
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:02,@seowonschiaseed,1MMM
Seoul,1,1,GRV,idl.global,0:16:07,@wicked.c7212,hmmm
Seoul,1,1,GRV,idl.global,0:14:17,@davemagar8418,:medal-yellow-first-red::medal-yellow-first-red::medal-yellow-first-red::medal-yellow-first-red:
Seoul,1,2,BROTHERHOOD,idl.global,0:35:49,@terrencegustilo9591,Lets goo Brotherhood
Seoul,1,2,BROTHERHOOD,idl.global,0:37:12,@loraileys,OUUUU
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:28,@mikehawk8744,Left side kinda messy
Seoul,2,1,BROTHERHOOD,idl.global,1:35:33,@---wy8zq,HOLY
Seoul,1,2,BROTHERHOOD,idl.global,0:36:17,@Riza-r1v,BROTHERHOOD DEVOUR THEM
Seoul,1,1,GRV,idl.global,0:15:35,@AKAGum00,damn
Seoul,2,1,BROTHERHOOD,idl.global,1:34:23,@shelleybutler-tx5hn,WOOOOOO
Seoul,1,2,QUICK STYLE,idl.global,0:41:18,@UwU-on8kq,WOAH\
Seoul,2,1,1MILLION,idl.global,1:38:56,@johndomingo7019,woooo\
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:59,@TongkanKawayan,brotherhood:fire::fire:brotherhoodbrotherhood:fire::fire:brotherhood
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:00,@elijahidl,HOLY CLEANNNN
Seoul,1,1,ROYAL FAMILY,idl.global,0:19:13,@AKAGum00,where is the energy??? both teams feel empty
Seoul,2,1,1MILLION,idl.global,1:38:05,@xshckwave,OH 1M ARE TAKING ITTT
Seoul,2,1,1MILLION,steezystudio,1:41:43,@sqxxx516,SPIDERMANNN
Seoul,1,2,QUICK STYLE,idl.global,0:40:28,@Sammy-uj1,THEY EATING
Seoul,2,1,BROTHERHOOD,idl.global,1:34:45,@ellieanagnostou7545,NAHHH RHIS IS TOO GOOD
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:22,@ellieanagnostou7545,
Seoul,1,2,QUICK STYLE,idl.global,0:40:57,@Nicole_saplrn,yoo this fireee
Seoul,1,2,QUICK STYLE,idl.global,0:41:33,@WhyAmIHereYT,HAHAHAHAHAH STILL BH DAWG
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:03,@elenammorante,AYYYYYY
Seoul,1,1,GRV,idl.global,0:14:59,@johngabrielcadiz,RF!!!!
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:46,@klarzsenpaiii,letsee jam
Seoul,2,1,BROTHERHOOD,idl.global,1:34:25,@MariaLourdesSanoSolano,soooooo cleaaaannnnnnn
Seoul,1,2,QUICK STYLE,idl.global,0:41:02,@DNCharLeys,7-0
Seoul,1,2,QUICK STYLE,idl.global,0:40:02,@swiftie_33,its mid
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:31,@patriciadesquitado871,Whoa
Seoul,2,1,1MILLION,idl.global,1:38:19,@Iris3cho,OMG
Seoul,1,2,QUICK STYLE,idl.global,0:39:32,@vensleepy,QUICKSTYLE
Seoul,1,2,BROTHERHOOD,idl.global,0:38:00,@firespear2557,I EXPECTED MORE BROTHERHOOD................
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:36,@KurtczackToledo,HOLLY CALLOUYTTTTT
Seoul,1,3,1MILLION,idl.global,0:58:02,@kzeeexc_3575,linis
Seoul,2,1,BROTHERHOOD,idl.global,1:35:44,@Anastasia-rt4mi,Owww
Seoul,1,3,1MILLION,idl.global,0:58:08,@jam_bornel,Domain expansion
Seoul,2,1,BROTHERHOOD,idl.global,1:34:24,@vaughnbon_12,NAHHHHHH
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:19,@leocosmos5444,wala 1m toh
Seoul,1,1,GRV,idl.global,0:15:29,@vahnyk,yoooo
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:45,@T818-s6d,JR LETS GOOOOOOOOOOO
Seoul,1,1,GRV,idl.global,0:16:38,@karlmarx1st,BULOK NA NAPPRESSURE NA SILA INGAY NIYO KASI E
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:52,@kylebandiola,lagggggg
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:41,@MotivatedPotatoKnish,@lanzesperanza1073 YESS
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:39,@yukaaa3212,DANG
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:30,@enashinoo,VOTE FOR JAMM
Seoul,1,2,BROTHERHOOD,idl.global,0:37:09,@kunsyaman,GENDER REVEAL
Seoul,1,2,QUICK STYLE,idl.global,0:41:24,@melissalin1713,YOOOO
Seoul,2,1,1MILLION,idl.global,1:38:08,@kunsyaman,strong start
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:37,@UwU-on8kq,LAG
Seoul,2,1,1MILLION,idl.global,1:39:34,@takeyyshi,nailedddd
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:40,@DJJD17,wowwwwwwwwww
Seoul,1,2,QUICK STYLE,idl.global,0:42:01,@vahnyk,brhd sweeps
Seoul,2,1,BROTHERHOOD,idl.global,1:34:03,@guuuu7j7654,OMGGGGG
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:30,@tookakuidude1121,damnnnnnnnnnnnnnnnnnnnnn
Seoul,1,3,1MILLION,idl.global,0:57:31,@shanna9821,Ohhhh
Seoul,2,1,BROTHERHOOD,idl.global,1:35:21,@Anastasia-rt4mi,BHhh
Seoul,1,3,1MILLION,idl.global,0:57:11,@TongkanKawayan,brotherhood:fire::fire:brotherhoodbrotherhood:fire::fire:
Seoul,1,2,BROTHERHOOD,idl.global,0:36:01,@justagalwholovesdance,QUICKSTYLE IS COOKED
Seoul,1,3,1MILLION,idl.global,0:56:03,@wicked.c7212,lexxxgo 1Million :white_heart::white_heart:
Seoul,1,2,QUICK STYLE,idl.global,0:41:00,@neilcodm6201,7-0
Seoul,2,1,ROYAL FAMILY,idl.global,1:31:22,@roselynronquillo853,they feel so new and freshh!!
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:48,@eljhanzu,BROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOP
Seoul,1,2,QUICK STYLE,idl.global,0:42:00,@mathyunghyunsukieee3957,i think Brotherhood just match the vibe of quickstyle :rolling_on_the_floor_laughing: that's why it looks like a warm up
Seoul,1,1,GRV,idl.global,0:16:35,@shounayuno,wow clean combo
Seoul,2,1,BROTHERHOOD,idl.global,1:33:34,@oratricemechaniquedeanalyse,SAJA-HOOD!!!!!
Seoul,2,1,BROTHERHOOD,idl.global,1:35:37,@mariyasaphirabugna2389,FORMATIONS' CRAZYYY BRAAAAAA
Seoul,2,1,ROYAL FAMILY,steezystudio,1:34:05,@kavoooo1,oohhhhh
Seoul,2,1,BROTHERHOOD,steezystudio,1:37:27,@nikkisimbillo,oooooo
Seoul,2,1,BROTHERHOOD,idl.global,1:33:40,@Rhinnoeee,Let's gooooo!!!!!
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:31,@jjjjjjjoshu,AAAAYYYYYYYYYY
Seoul,2,1,BROTHERHOOD,idl.global,1:36:00,@judeemmanuelgellor3961,:crown::crown::crown::crown::crown::crown::crown::crown::crown:
Seoul,2,1,1MILLION,steezystudio,1:42:19,@ImFeja,Hard song to dance to
Seoul,1,2,QUICK STYLE,idl.global,0:41:03,@MeltonLagrimas,pangit :grinning_squinting_face:hahahaha joke
Seoul,2,1,BROTHERHOOD,idl.global,1:35:30,@Yuxinsrj,DAYUM EATTTTT
Seoul,2,1,BROTHERHOOD,idl.global,1:34:46,@takeyyshi,this is so cool
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:37,@klarzsenpaiii,why tf does they have the similar music lmaoo
Seoul,1,1,GRV,idl.global,0:15:02,@connellyzdiaz4529,letssss goooo royalll fammmmm
Seoul,1,1,ROYAL FAMILY,idl.global,0:19:09,@realorencatayoc2728,Wowwwwoww rf
Seoul,1,2,QUICK STYLE,idl.global,0:41:50,@pandapower9959,oh this is nice
Seoul,2,1,BROTHERHOOD,idl.global,1:34:40,@KeiSumiyoshi,HOLLYYYYY
Seoul,1,2,BROTHERHOOD,idl.global,0:38:11,@hyunjinswife2248,"TAHIMIK KORYAN FANS, RESERVED SIGAW NILA SA 1M"
Seoul,2,1,1MILLION,idl.global,1:38:49,@mathyunghyunsukieee3957,WALA NA BRHD NA TALAGA :rolling_on_the_floor_laughing:
Seoul,2,1,BROTHERHOOD,idl.global,1:34:54,@vahnyk,eyyy
Seoul,2,1,BROTHERHOOD,idl.global,1:34:57,@notkat_vlogs,LAGGGGG
Seoul,1,3,1MILLION,idl.global,0:57:14,@ifskate420,GAGGAA
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:46,@abigksukaadureenn,DAWGGGG IM HAVING GOOSEBUMPS
Seoul,1,3,1MILLION,idl.global,0:57:31,@jeanie5711,GRABEEE
Seoul,2,1,1MILLION,idl.global,1:39:56,@miguelpondevida9238,What is this we are charlie kirk sounding ass song
Seoul,1,2,QUICK STYLE,idl.global,0:40:13,@UwU-on8kq,EATING
Seoul,1,2,QUICK STYLE,idl.global,0:41:13,@zoer.xo03,THE SHADE
Seoul,2,1,ROYAL FAMILY,idl.global,1:31:24,@ken-l1p8u,oh shii
Seoul,1,3,1MILLION,idl.global,0:57:02,@kenjifd,BROOO NGL THEY'RE GOOODD
Seoul,1,2,QUICK STYLE,idl.global,0:42:11,@jaminpascual5560,The idea is there but ngl it’s not clean and you can tell they are trying something new :grimacing_face: BRHD was def going easy on them
Seoul,1,2,BROTHERHOOD,steezystudio,0:38:50,@CharlesSaldasal-n5c,damnnn
Seoul,2,1,BROTHERHOOD,idl.global,1:35:15,@vahnyk,3YYYY
Seoul,1,2,BROTHERHOOD,idl.global,0:36:53,@UwU-on8kq,FACIALSSSS
Seoul,1,1,GRV,idl.global,0:15:33,@DnRaven,RIVER NOVIN!!!
Seoul,1,3,1MILLION,idl.global,0:58:35,@bpinkbit,IM OBSESSED
Seoul,1,2,BROTHERHOOD,idl.global,0:35:53,@karlmarx1st,up vs ateneo
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:40,@sinnombre2r345,grrat song choice
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:47,@JeCzar,WOAHH
Seoul,1,1,GRV,idl.global,0:15:19,@derin8953,lezgoo
Seoul,2,1,1MILLION,idl.global,1:38:37,@7valeritha,naaaah brotherhood ateeee
Seoul,1,2,BROTHERHOOD,idl.global,0:35:54,@jeido_zzz,ELDON IN FRON
Seoul,2,1,BROTHERHOOD,idl.global,1:35:56,@Kayabread,SHITTTTT:fire::fire:
Seoul,2,1,BROTHERHOOD,steezystudio,1:37:30,@jaeiou_,AHHHH I'M WETT
Seoul,1,3,1MILLION,steezystudio,1:00:41,@klarzsenpaiii,STARTING OFF WITH A BANGER
Seoul,1,1,GRV,idl.global,0:14:30,@connellyzdiaz4529,goodluck t bothj x
Seoul,1,1,GRV,idl.global,0:15:43,@TheGrifhinx,... shit
Seoul,2,1,1MILLION,idl.global,1:37:41,@bea-ok3pl,IF BROTHERHOOD DOESNT WIN IM SPOILING THE NEW SPIDERMAN MOVIE
Seoul,2,1,BROTHERHOOD,idl.global,1:34:22,@mariyasaphirabugna2389,HWHSGDHAHDGSHSHSHHAHS
Seoul,1,1,GRV,idl.global,0:16:16,@RubyCrystal-u1y,crowd silent as helll
Seoul,1,1,GRV,idl.global,0:16:32,@ayakasimp6217,camera works is greate this time huh!
Seoul,1,3,1MILLION,idl.global,0:56:22,@ohhtris,JAM REPUBLIC
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@frannymalzar,LETS GOOOOOOO
Seoul,2,1,1MILLION,steezystudio,1:43:16,@kavoooo1,this song is ass but the choreography is good
Seoul,2,1,1MILLION,idl.global,1:39:52,@roselynronquillo853,THEY MIGHT WIN
Seoul,1,2,QUICK STYLE,idl.global,0:41:46,@mikehawk8744,Lol
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:44,@axelteftutul4147,agenda
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:09,@angelotzy2518,lezz gooooo
Seoul,1,3,1MILLION,idl.global,0:58:07,@TongkanKawayan,wbrotherhood:fire::fire:brotherhoodbrotherhood:fire::fire:
Seoul,2,1,BROTHERHOOD,idl.global,1:34:16,@klayshana,omg Saja Boys :red_heart:
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:57,@swaragopal,OUU SHII
Seoul,1,2,QUICK STYLE,idl.global,0:39:21,@whlskey,they did quickstyle
Seoul,1,3,1MILLION,idl.global,0:56:51,@JhonPaulFlores-y9q,binuhay ang jusas ni lady gaga
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:47,@MJH977,Oh
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:27,@sunakochan466,Aye
Seoul,1,2,QUICK STYLE,idl.global,0:41:42,@kevinbriang.garcia6398,AHHHHH
Seoul,2,1,BROTHERHOOD,idl.global,1:35:18,@clairebond7726,Bro no way
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:25,@PRINCEJACOBOPACO,DAMANNNNNN
Seoul,2,1,1MILLION,idl.global,1:39:25,@ca.a.,BROTHERHOOD
Seoul,2,1,1MILLION,idl.global,1:39:22,@joshuapilapil9805,DAMN
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:22,@klarzsenpaiii,THE MASK
Seoul,2,1,1MILLION,idl.global,1:38:10,@swaragopal,EVETOE IS DONE
Seoul,2,1,ROYAL FAMILY,steezystudio,1:33:01,@kavoooo1,let's goooo
Seoul,1,3,JAM REPUBLIC,idl.global,1:01:03,@kttryx,what is that
Seoul,2,1,1MILLION,idl.global,1:37:57,@Tepaneyy,HELL NAHHHH
Seoul,1,1,ROYAL FAMILY,idl.global,0:19:52,@seowonschiaseed,danggg
Seoul,2,1,BROTHERHOOD,idl.global,1:34:26,@potatotots,CMONNNNNN
Seoul,1,2,QUICK STYLE,idl.global,0:42:17,@cdn.igrisss,the music choice kind ehh yk
Seoul,2,1,1MILLION,idl.global,1:39:24,@Bitcxbed,zamn
Seoul,1,3,1MILLION,idl.global,0:58:04,@ayen_cat04,LOVE ITTT
Seoul,1,2,BROTHERHOOD,idl.global,0:37:21,@Kyle-108,
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:53,@lucien_friess,nahhh they cold
Seoul,1,3,1MILLION,idl.global,0:57:09,@Johnvzsa,SHETSHARON
Seoul,2,1,ROYAL FAMILY,idl.global,1:31:48,@kite4804,OH SHIT
Seoul,1,2,QUICK STYLE,idl.global,0:42:07,@neilcodm6201,nah this is not it
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:36,@czyrinetorres6887,same sonh
Seoul,1,2,QUICK STYLE,idl.global,0:40:42,@justinjusto30,NOT SYNCCCC
Seoul,1,3,1MILLION,idl.global,0:58:36,@hyunjinswife2248,easy win
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:27,@ehtwmz,the camerawork is much better this series
Seoul,2,1,1MILLION,idl.global,1:38:13,@whois_kenz,lowkey messy
Seoul,2,1,BROTHERHOOD,idl.global,1:35:30,@AnaPopescu-x1y,THEY ATE THAT
Seoul,1,3,1MILLION,steezystudio,1:01:15,@ThuTaFP-c9z,Nice Party
Seoul,1,2,BROTHERHOOD,idl.global,0:36:33,@Kyle-108,
Seoul,2,1,1MILLION,idl.global,1:39:23,@vmese,bro they're eatingg
Seoul,1,3,1MILLION,idl.global,0:58:02,@Rhinnoeee,yeahghhhh!!!!1
Seoul,2,1,1MILLION,idl.global,1:38:48,@bea-ok3pl,good but brotherhood cooked
Seoul,1,3,1MILLION,idl.global,0:57:10,@Seijiiiii_0,FIREE
Seoul,1,2,QUICK STYLE,idl.global,0:42:19,@Anagnxstou,Brhd were wayyyy cleaner
Seoul,1,1,GRV,idl.global,0:16:35,@taliabailey6015,:fire::fire::fire::fire:
Seoul,1,2,QUICK STYLE,idl.global,0:40:11,@RiyaManmode,ttok the fan vote alreadyy
Seoul,2,1,1MILLION,idl.global,1:37:26,@wellviewstories,1M VS BRH
Seoul,1,2,QUICK STYLE,idl.global,0:40:51,@Rahkiroad,dissed
Seoul,2,1,BROTHERHOOD,idl.global,1:35:07,@Tepaneyy,HELL NAHHHHHHHHH
Seoul,2,1,1MILLION,idl.global,1:38:42,@hshszzi,WOAHHY
Seoul,1,2,QUICK STYLE,idl.global,0:41:27,@terrencegustilo9591,"Ok i take back what i said, Brotherhood got this"
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:48,@seanzee-zc1pe,MOTHER IS MOTHERING LIA KIM
Seoul,1,2,QUICK STYLE,idl.global,0:42:07,@xaroulaspanou,thats...not it
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:30,@loraileys,okkkk
Sydney,1,3,BROTHERHOOD,steezystudio,1:14:37,@JCFE,EAT EM UPPPP
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:02,@UwU-on8kq,ouhhh shiii
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:14,@pieceofdoe,Ohhhh
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:32,@lauren_yy,THE CALL OUTS????
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:04,@peewwiii,L
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:16,@takeyyshi,crowd dead af
Seoul,1,3,1MILLION,idl.global,0:57:18,@double_roses,See what the crowd is capable of????????????
Seoul,1,1,GRV,idl.global,0:16:06,@BlessieVentigan-b6s,eyyyyyyy
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:09,@Migszxh,that's so insane
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:16,@encrts,the calloutttt
Seoul,2,1,1MILLION,idl.global,1:39:23,@hshszzi,"WEAKK JUST KIDDING, THIS IS SOO PEAKKKKKKK"
Seoul,1,1,GRV,steezystudio,0:19:58,@kc-un7by,boring
Seoul,1,3,1MILLION,idl.global,0:57:25,@ninojamessuson2553,im satttt!!!
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:08,@takeyyshi,HOLYY
Seoul,1,2,QUICK STYLE,idl.global,0:41:48,@frannymalzar,i fear this will be a close call later
Seoul,1,2,QUICK STYLE,idl.global,0:39:39,@cakebatter012,OUUUU
Seoul,2,1,BROTHERHOOD,idl.global,1:33:41,@Kayabread,Ya bruh tt stream ended
Seoul,1,3,1MILLION,idl.global,0:57:10,@Themushroomball,ENERGYYYY
Seoul,1,2,QUICK STYLE,idl.global,0:41:34,@takeyyshi,ion know
Seoul,1,1,GRV,idl.global,0:15:40,@arh1d3a,HEEEEEEELL YEAH
Seoul,1,3,1MILLION,idl.global,0:56:44,@maddymilano,OKAYYY
Seoul,2,1,BROTHERHOOD,idl.global,1:33:43,@takeyyshi,dang
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:06,@jisyng,i dont get the hype at all
Seoul,2,1,1MILLION,idl.global,1:37:41,@LucasPasig,EW
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:27,@seowonschiaseed,RFRFRFRFRFRFRFRFRFRFRFRFRF
Seoul,1,3,JAM REPUBLIC,idl.global,1:01:35,@reignlawrenceantonio9101,jrSEAAAAAAA
Seoul,2,1,1MILLION,idl.global,1:39:00,@vqyzna,HOLLYYYYYY 1M
Seoul,1,2,QUICK STYLE,idl.global,0:42:18,@DaveGarcia-n8z,BRHD AT ROUND 2 : :skull::skull::skull::skull:
Seoul,2,1,1MILLION,idl.global,1:37:45,@nishimurr0,dang spider
Seoul,2,1,BROTHERHOOD,idl.global,1:35:20,@yukaaa3212,DAMM
Seoul,1,2,QUICK STYLE,idl.global,0:39:27,@Anagnxstou,COME ON BRHD
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:38,@ArmyZenTiny4Lyfe,thats what i was gonna say. they use the same music? good to see different interpretations
Seoul,2,1,BROTHERHOOD,idl.global,1:35:48,@Mavisymra,OH HELLLLL
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:49,@xeiyano,SONG CHOICEEEE
Seoul,2,1,BROTHERHOOD,idl.global,1:34:23,@ellieanagnostou7545,GOOOOO BROTHERHOODD
Seoul,1,2,QUICK STYLE,idl.global,0:40:42,@cenamoncenamobuns,SO SHAPR
Seoul,2,1,ROYAL FAMILY,idl.global,1:29:40,@kunsyaman,LESGO GRINDR VS MOVEIT VS SHEIN
Seoul,1,3,JAM REPUBLIC,steezystudio,1:05:07,@eggyroven,HOLD UPPPPPP
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:00,@jeido_zzz,mid
