event_name,round,match,team,yt_channel,timestamp,author_name,text,sentiment
Seoul,2,1,BROTHERHOOD,idl.global,1:33:31,@KeiSumiyoshi,WHATTTTTTTTTTTTTTTT,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:01:51,@SeanEzra-zv2vf,LADY GAGAGAGGAGAAGGAGAGAGAGAGAGAGA,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:35:06,@shiryu1094,astiggg,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:37:18,@melissalin1713,DAYTOOOOOOOON,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:25,@kenjifd,GOD DAMNNNN BROOOO SWEAPPPP:double_exclamation_mark::double_exclamation_mark::double_exclamation_mark::double_exclamation_mark:,Positive
Seoul,1,1,GRV,idl.global,0:16:35,@yowzzz05,THEY'RE THROWING SHADE AT RD,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:55,@whlskey,nice ads,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:38:13,@RuthieTaufa-f2u,:fire::fire::fire:,Positive
Seoul,1,3,1MILLION,idl.global,0:57:38,@heinzfel,YESSSS,Positive
Seoul,2,1,1MILLION,idl.global,1:38:41,@GlenCanillas,bh,Neutral
Seoul,2,1,1MILLION,steezystudio,1:42:27,@rhiazze,i luv this song,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:16,@takeyyshi,OHSHI,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:02,@vyanzee6,AYE333,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:56,@kianzaiYT,maybe they want to win wuickstyle,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:40:42,@lovie7347,ITS EUROEANNNN STYLE,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:01:26,@nishimurr0,lady gaga too,Neutral
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:52,@eggyroven,NOW THIS THE ROYAL CAMILY WEE KNOWWW,positive
Seoul,1,3,1MILLION,steezystudio,1:01:16,@yofanboiii,AAAAAA,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:35:58,@Tepaneyy,THEY USEEE KOREANNN MUSIC BRUH YESSSSSSSSSSSSS,Positive
Seoul,1,1,GRV,steezystudio,0:18:48,@JacobLeggett,ads bro,Neutral
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:47,@oma1036,KAHIT ISA LANG JR SEA,Positive
Seoul,1,3,1MILLION,idl.global,0:56:57,@nevieluvs,ay wow holy song choice,Positive
Seoul,2,1,1MILLION,steezystudio,1:43:04,@klarzsenpaiii,abilijin,Neutral
Seoul,2,1,BROTHERHOOD,idl.global,1:35:32,@patriciadesquitado871,They're not worried sa Round 1. HAHAHA. I know something's cooking for Round 2,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:51,@kizuumi0420,THE DISSINGGG,Positive
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:50,@klarzsenpaiii,WOAH,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:28,@tealcushion,YESSS,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:01:26,@---wy8zq,POKER FACE,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:11,@kizuumi0420,herl the bass shakin the cam KJAHSDKJAHSDKHJASD,Neutral
Seoul,1,3,1MILLION,idl.global,0:56:57,@justinequibod8,LECHE PANO PA SUSUNDAN YAN,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:33,@ReVeLy-ez3qt,bh was way cleaner though,Negative
Seoul,1,3,1MILLION,idl.global,0:56:47,@kunsyaman,LEGIT BA JUDAS,Positive
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:35,@rafahgamez3703,holy arau,Positive
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:02,@seowonschiaseed,1MMM,Neutral
Seoul,1,1,GRV,idl.global,0:16:07,@wicked.c7212,hmmm,Neutral
Seoul,1,1,GRV,idl.global,0:14:17,@davemagar8418,:medal-yellow-first-red::medal-yellow-first-red::medal-yellow-first-red::medal-yellow-first-red:,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:49,@terrencegustilo9591,Lets goo Brotherhood,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:37:12,@loraileys,OUUUU,Positive
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:28,@mikehawk8744,Left side kinda messy,Negative
Seoul,2,1,BROTHERHOOD,idl.global,1:35:33,@---wy8zq,HOLY,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:17,@Riza-r1v,BROTHERHOOD DEVOUR THEM,Positive
Seoul,1,1,GRV,idl.global,0:15:35,@AKAGum00,damn,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:23,@shelleybutler-tx5hn,WOOOOOO,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:18,@UwU-on8kq,WOAH\,Positive
Seoul,2,1,1MILLION,idl.global,1:38:56,@johndomingo7019,woooo\,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:59,@TongkanKawayan,brotherhood:fire::fire:brotherhoodbrotherhood:fire::fire:brotherhood,Neutral
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:00,@elijahidl,HOLY CLEANNNN,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:19:13,@AKAGum00,where is the energy??? both teams feel empty,Negative
Seoul,2,1,1MILLION,idl.global,1:38:05,@xshckwave,OH 1M ARE TAKING ITTT,Positive
Seoul,2,1,1MILLION,steezystudio,1:41:43,@sqxxx516,SPIDERMANNN,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:40:28,@Sammy-uj1,THEY EATING,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:45,@ellieanagnostou7545,NAHHH RHIS IS TOO GOOD,Positive
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:22,@ellieanagnostou7545,,Neutral
Seoul,1,2,QUICK STYLE,idl.global,0:40:57,@Nicole_saplrn,yoo this fireee,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:33,@WhyAmIHereYT,HAHAHAHAHAH STILL BH DAWG,Negative
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:03,@elenammorante,AYYYYYY,Positive
Seoul,1,1,GRV,idl.global,0:14:59,@johngabrielcadiz,RF!!!!,Neutral
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:46,@klarzsenpaiii,letsee jam,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:25,@MariaLourdesSanoSolano,soooooo cleaaaannnnnnn,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:02,@DNCharLeys,7-0,Negative
Seoul,1,2,QUICK STYLE,idl.global,0:40:02,@swiftie_33,its mid,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:31,@patriciadesquitado871,Whoa,Positive
Seoul,2,1,1MILLION,idl.global,1:38:19,@Iris3cho,OMG,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:39:32,@vensleepy,QUICKSTYLE,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:38:00,@firespear2557,I EXPECTED MORE BROTHERHOOD................,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:36,@KurtczackToledo,HOLLY CALLOUYTTTTT,Positive
Seoul,1,3,1MILLION,idl.global,0:58:02,@kzeeexc_3575,linis,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:35:44,@Anastasia-rt4mi,Owww,Neutral
Seoul,1,3,1MILLION,idl.global,0:58:08,@jam_bornel,Domain expansion,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:24,@vaughnbon_12,NAHHHHHH,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:19,@leocosmos5444,wala 1m toh,Negative
Seoul,1,1,GRV,idl.global,0:15:29,@vahnyk,yoooo,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:45,@T818-s6d,JR LETS GOOOOOOOOOOO,Positive
Seoul,1,1,GRV,idl.global,0:16:38,@karlmarx1st,BULOK NA NAPPRESSURE NA SILA INGAY NIYO KASI E,Negative
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:52,@kylebandiola,lagggggg,Negative
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:41,@MotivatedPotatoKnish,@lanzesperanza1073 YESS,Positive
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:39,@yukaaa3212,DANG,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:30,@enashinoo,VOTE FOR JAMM,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:37:09,@kunsyaman,GENDER REVEAL,Neutral
Seoul,1,2,QUICK STYLE,idl.global,0:41:24,@melissalin1713,YOOOO,Positive
Seoul,2,1,1MILLION,idl.global,1:38:08,@kunsyaman,strong start,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:37,@UwU-on8kq,LAG,Negative
Seoul,2,1,1MILLION,idl.global,1:39:34,@takeyyshi,nailedddd,Positive
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:40,@DJJD17,wowwwwwwwwww,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:42:01,@vahnyk,brhd sweeps,Negative
Seoul,2,1,BROTHERHOOD,idl.global,1:34:03,@guuuu7j7654,OMGGGGG,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:30,@tookakuidude1121,damnnnnnnnnnnnnnnnnnnnnn,Positive
Seoul,1,3,1MILLION,idl.global,0:57:31,@shanna9821,Ohhhh,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:35:21,@Anastasia-rt4mi,BHhh,Positive
Seoul,1,3,1MILLION,idl.global,0:57:11,@TongkanKawayan,brotherhood:fire::fire:brotherhoodbrotherhood:fire::fire:,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:01,@justagalwholovesdance,QUICKSTYLE IS COOKED,Positive
Seoul,1,3,1MILLION,idl.global,0:56:03,@wicked.c7212,lexxxgo 1Million :white_heart::white_heart:,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:00,@neilcodm6201,7-0,Negative
Seoul,2,1,ROYAL FAMILY,idl.global,1:31:22,@roselynronquillo853,they feel so new and freshh!!,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:48,@eljhanzu,BROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOP,Neutral
Seoul,1,2,QUICK STYLE,idl.global,0:42:00,@mathyunghyunsukieee3957,i think Brotherhood just match the vibe of quickstyle :rolling_on_the_floor_laughing: that's why it looks like a warm up,Negative
Seoul,1,1,GRV,idl.global,0:16:35,@shounayuno,wow clean combo,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:33:34,@oratricemechaniquedeanalyse,SAJA-HOOD!!!!!,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:35:37,@mariyasaphirabugna2389,FORMATIONS' CRAZYYY BRAAAAAA,Positive
Seoul,2,1,ROYAL FAMILY,steezystudio,1:34:05,@kavoooo1,oohhhhh,Positive
Seoul,2,1,BROTHERHOOD,steezystudio,1:37:27,@nikkisimbillo,oooooo,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:33:40,@Rhinnoeee,Let's gooooo!!!!!,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:31,@jjjjjjjoshu,AAAAYYYYYYYYYY,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:36:00,@judeemmanuelgellor3961,:crown::crown::crown::crown::crown::crown::crown::crown::crown:,Positive
Seoul,2,1,1MILLION,steezystudio,1:42:19,@ImFeja,Hard song to dance to,Neutral
Seoul,1,2,QUICK STYLE,idl.global,0:41:03,@MeltonLagrimas,pangit :grinning_squinting_face:hahahaha joke,Negative
Seoul,2,1,BROTHERHOOD,idl.global,1:35:30,@Yuxinsrj,DAYUM EATTTTT,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:46,@takeyyshi,this is so cool,Positive
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:37,@klarzsenpaiii,why tf does they have the similar music lmaoo,Negative
Seoul,1,1,GRV,idl.global,0:15:02,@connellyzdiaz4529,letssss goooo royalll fammmmm,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:19:09,@realorencatayoc2728,Wowwwwoww rf,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:50,@pandapower9959,oh this is nice,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:40,@KeiSumiyoshi,HOLLYYYYY,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:38:11,@hyunjinswife2248,"TAHIMIK KORYAN FANS, RESERVED SIGAW NILA SA 1M",Negative
Seoul,2,1,1MILLION,idl.global,1:38:49,@mathyunghyunsukieee3957,WALA NA BRHD NA TALAGA :rolling_on_the_floor_laughing:,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:54,@vahnyk,eyyy,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:57,@notkat_vlogs,LAGGGGG,Negative
Seoul,1,3,1MILLION,idl.global,0:57:14,@ifskate420,GAGGAA,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:46,@abigksukaadureenn,DAWGGGG IM HAVING GOOSEBUMPS,Positive
Seoul,1,3,1MILLION,idl.global,0:57:31,@jeanie5711,GRABEEE,Positive
Seoul,2,1,1MILLION,idl.global,1:39:56,@miguelpondevida9238,What is this we are charlie kirk sounding ass song,Negative
Seoul,1,2,QUICK STYLE,idl.global,0:40:13,@UwU-on8kq,EATING,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:13,@zoer.xo03,THE SHADE,Positive
Seoul,2,1,ROYAL FAMILY,idl.global,1:31:24,@ken-l1p8u,oh shii,Positive
Seoul,1,3,1MILLION,idl.global,0:57:02,@kenjifd,BROOO NGL THEY'RE GOOODD,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:42:11,@jaminpascual5560,The idea is there but ngl it’s not clean and you can tell they are trying something new :grimacing_face: BRHD was def going easy on them,Negative
Seoul,1,2,BROTHERHOOD,steezystudio,0:38:50,@CharlesSaldasal-n5c,damnnn,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:35:15,@vahnyk,3YYYY,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:36:53,@UwU-on8kq,FACIALSSSS,Positive
Seoul,1,1,GRV,idl.global,0:15:33,@DnRaven,RIVER NOVIN!!!,Positive
Seoul,1,3,1MILLION,idl.global,0:58:35,@bpinkbit,IM OBSESSED,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:35:53,@karlmarx1st,up vs ateneo,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:40,@sinnombre2r345,grrat song choice,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:47,@JeCzar,WOAHH,Positive
Seoul,1,1,GRV,idl.global,0:15:19,@derin8953,lezgoo,Positive
Seoul,2,1,1MILLION,idl.global,1:38:37,@7valeritha,naaaah brotherhood ateeee,Negative
Seoul,1,2,BROTHERHOOD,idl.global,0:35:54,@jeido_zzz,ELDON IN FRON,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:35:56,@Kayabread,SHITTTTT:fire::fire:,Positive
Seoul,2,1,BROTHERHOOD,steezystudio,1:37:30,@jaeiou_,AHHHH I'M WETT,Positive
Seoul,1,3,1MILLION,steezystudio,1:00:41,@klarzsenpaiii,STARTING OFF WITH A BANGER,Positive
Seoul,1,1,GRV,idl.global,0:14:30,@connellyzdiaz4529,goodluck t bothj x,Positive
Seoul,1,1,GRV,idl.global,0:15:43,@TheGrifhinx,... shit,Negative
Seoul,2,1,1MILLION,idl.global,1:37:41,@bea-ok3pl,IF BROTHERHOOD DOESNT WIN IM SPOILING THE NEW SPIDERMAN MOVIE,Neutral
Seoul,2,1,BROTHERHOOD,idl.global,1:34:22,@mariyasaphirabugna2389,HWHSGDHAHDGSHSHSHHAHS,Positive
Seoul,1,1,GRV,idl.global,0:16:16,@RubyCrystal-u1y,crowd silent as helll,Negative
Seoul,1,1,GRV,idl.global,0:16:32,@ayakasimp6217,camera works is greate this time huh!,Positive
Seoul,1,3,1MILLION,idl.global,0:56:22,@ohhtris,JAM REPUBLIC,Neutral
Seoul,1,2,BROTHERHOOD,idl.global,0:35:52,@frannymalzar,LETS GOOOOOOO,Positive
Seoul,2,1,1MILLION,steezystudio,1:43:16,@kavoooo1,this song is ass but the choreography is good,Neutral
Seoul,2,1,1MILLION,idl.global,1:39:52,@roselynronquillo853,THEY MIGHT WIN,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:46,@mikehawk8744,Lol,Negative
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:44,@axelteftutul4147,agenda,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:09,@angelotzy2518,lezz gooooo,Positive
Seoul,1,3,1MILLION,idl.global,0:58:07,@TongkanKawayan,wbrotherhood:fire::fire:brotherhoodbrotherhood:fire::fire:,Neutral
Seoul,2,1,BROTHERHOOD,idl.global,1:34:16,@klayshana,omg Saja Boys :red_heart:,Positive
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:57,@swaragopal,OUU SHII,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:39:21,@whlskey,they did quickstyle,Positive
Seoul,1,3,1MILLION,idl.global,0:56:51,@JhonPaulFlores-y9q,binuhay ang jusas ni lady gaga,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:47,@MJH977,Oh,Positive
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:27,@sunakochan466,Aye,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:42,@kevinbriang.garcia6398,AHHHHH,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:35:18,@clairebond7726,Bro no way,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:25,@PRINCEJACOBOPACO,DAMANNNNNN,Positive
Seoul,2,1,1MILLION,idl.global,1:39:25,@ca.a.,BROTHERHOOD,Neutral
Seoul,2,1,1MILLION,idl.global,1:39:22,@joshuapilapil9805,DAMN,Positive
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:22,@klarzsenpaiii,THE MASK,Positive
Seoul,2,1,1MILLION,idl.global,1:38:10,@swaragopal,EVETOE IS DONE,Positive
Seoul,2,1,ROYAL FAMILY,steezystudio,1:33:01,@kavoooo1,let's goooo,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:01:03,@kttryx,what is that,Neutral
Seoul,2,1,1MILLION,idl.global,1:37:57,@Tepaneyy,HELL NAHHHH,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:19:52,@seowonschiaseed,danggg,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:26,@potatotots,CMONNNNNN,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:42:17,@cdn.igrisss,the music choice kind ehh yk,Negative
Seoul,2,1,1MILLION,idl.global,1:39:24,@Bitcxbed,zamn,Positive
Seoul,1,3,1MILLION,idl.global,0:58:04,@ayen_cat04,LOVE ITTT,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:37:21,@Kyle-108,,Neutral
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:53,@lucien_friess,nahhh they cold,Positive
Seoul,1,3,1MILLION,idl.global,0:57:09,@Johnvzsa,SHETSHARON,Neutral
Seoul,2,1,ROYAL FAMILY,idl.global,1:31:48,@kite4804,OH SHIT,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:42:07,@neilcodm6201,nah this is not it,Negative
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:36,@czyrinetorres6887,same sonh,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:40:42,@justinjusto30,NOT SYNCCCC,Negative
Seoul,1,3,1MILLION,idl.global,0:58:36,@hyunjinswife2248,easy win,Positive
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:27,@ehtwmz,the camerawork is much better this series,Positive
Seoul,2,1,1MILLION,idl.global,1:38:13,@whois_kenz,lowkey messy,Negative
Seoul,2,1,BROTHERHOOD,idl.global,1:35:30,@AnaPopescu-x1y,THEY ATE THAT,Positive
Seoul,1,3,1MILLION,steezystudio,1:01:15,@ThuTaFP-c9z,Nice Party,Positive
Seoul,1,2,BROTHERHOOD,idl.global,0:36:33,@Kyle-108,,Neutral
Seoul,2,1,1MILLION,idl.global,1:39:23,@vmese,bro they're eatingg,Positive
Seoul,1,3,1MILLION,idl.global,0:58:02,@Rhinnoeee,yeahghhhh!!!!1,Positive
Seoul,2,1,1MILLION,idl.global,1:38:48,@bea-ok3pl,good but brotherhood cooked,Negative
Seoul,1,3,1MILLION,idl.global,0:57:10,@Seijiiiii_0,FIREE,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:42:19,@Anagnxstou,Brhd were wayyyy cleaner,Negative
Seoul,1,1,GRV,idl.global,0:16:35,@taliabailey6015,:fire::fire::fire::fire:,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:40:11,@RiyaManmode,ttok the fan vote alreadyy,Neutral
Seoul,2,1,1MILLION,idl.global,1:37:26,@wellviewstories,1M VS BRH,Neutral
Seoul,1,2,QUICK STYLE,idl.global,0:40:51,@Rahkiroad,dissed,Neutral
Seoul,2,1,BROTHERHOOD,idl.global,1:35:07,@Tepaneyy,HELL NAHHHHHHHHH,Positive
Seoul,2,1,1MILLION,idl.global,1:38:42,@hshszzi,WOAHHY,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:27,@terrencegustilo9591,"Ok i take back what i said, Brotherhood got this",Negative
Seoul,1,3,JAM REPUBLIC,idl.global,0:59:48,@seanzee-zc1pe,MOTHER IS MOTHERING LIA KIM,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:42:07,@xaroulaspanou,thats...not it,Negative
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:30,@loraileys,okkkk,Positive
Sydney,1,3,BROTHERHOOD,steezystudio,1:14:37,@JCFE,EAT EM UPPPP,Positive
Seoul,2,1,ROYAL FAMILY,idl.global,1:30:02,@UwU-on8kq,ouhhh shiii,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:14,@pieceofdoe,Ohhhh,Positive
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:32,@lauren_yy,THE CALL OUTS????,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:04,@peewwiii,L,Negative
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:16,@takeyyshi,crowd dead af,Negative
Seoul,1,3,1MILLION,idl.global,0:57:18,@double_roses,See what the crowd is capable of????????????,Positive
Seoul,1,1,GRV,idl.global,0:16:06,@BlessieVentigan-b6s,eyyyyyyy,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:09,@Migszxh,that's so insane,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:16,@encrts,the calloutttt,Positive
Seoul,2,1,1MILLION,idl.global,1:39:23,@hshszzi,"WEAKK JUST KIDDING, THIS IS SOO PEAKKKKKKK",Positive
Seoul,1,1,GRV,steezystudio,0:19:58,@kc-un7by,boring,Negative
Seoul,1,3,1MILLION,idl.global,0:57:25,@ninojamessuson2553,im satttt!!!,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:00:08,@takeyyshi,HOLYY,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:48,@frannymalzar,i fear this will be a close call later,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:39:39,@cakebatter012,OUUUU,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:33:41,@Kayabread,Ya bruh tt stream ended,Neutral
Seoul,1,3,1MILLION,idl.global,0:57:10,@Themushroomball,ENERGYYYY,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:41:34,@takeyyshi,ion know,Negative
Seoul,1,1,GRV,idl.global,0:15:40,@arh1d3a,HEEEEEEELL YEAH,Positive
Seoul,1,3,1MILLION,idl.global,0:56:44,@maddymilano,OKAYYY,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:33:43,@takeyyshi,dang,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:06,@jisyng,i dont get the hype at all,Negative
Seoul,2,1,1MILLION,idl.global,1:37:41,@LucasPasig,EW,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:27,@seowonschiaseed,RFRFRFRFRFRFRFRFRFRFRFRFRF,Positive
Seoul,1,3,JAM REPUBLIC,idl.global,1:01:35,@reignlawrenceantonio9101,jrSEAAAAAAA,Positive
Seoul,2,1,1MILLION,idl.global,1:39:00,@vqyzna,HOLLYYYYYY 1M,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:42:18,@DaveGarcia-n8z,BRHD AT ROUND 2 : :skull::skull::skull::skull:,Neutral
Seoul,2,1,1MILLION,idl.global,1:37:45,@nishimurr0,dang spider,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:35:20,@yukaaa3212,DAMM,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:39:27,@Anagnxstou,COME ON BRHD,Neutral
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:38,@ArmyZenTiny4Lyfe,thats what i was gonna say. they use the same music? good to see different interpretations,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:35:48,@Mavisymra,OH HELLLLL,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:18:49,@xeiyano,SONG CHOICEEEE,Positive
Seoul,2,1,BROTHERHOOD,idl.global,1:34:23,@ellieanagnostou7545,GOOOOO BROTHERHOODD,Positive
Seoul,1,2,QUICK STYLE,idl.global,0:40:42,@cenamoncenamobuns,SO SHAPR,Positive
Seoul,2,1,ROYAL FAMILY,idl.global,1:29:40,@kunsyaman,LESGO GRINDR VS MOVEIT VS SHEIN,Positive
Seoul,1,3,JAM REPUBLIC,steezystudio,1:05:07,@eggyroven,HOLD UPPPPPP,Positive
Seoul,1,1,ROYAL FAMILY,idl.global,0:20:00,@jeido_zzz,mid,Negative
