event_name,round,match,team,judge_name,category,score
New York,2,1,BROTHERHOOD,Arnel Calvario,Musicality,10.0
New York,2,1,BROTHERHOOD,Arnel Calvario,Creativity,10.0
New York,2,1,BROTHERHOOD,Arnel Calvario,Stylistic Athleticism,10.0
New York,2,1,BROTHERHOOD,Arnel Calvario,Cleanliness,10.0
New York,2,1,BROTHERHOOD,Arnel Calvario,Technical Execution + Authenticity,9.0
New York,2,1,BROTHERHOOD,Arnel Calvario,Spacing,8.0
New York,2,1,BROTHERHOOD,Arnel Calvario,Projection/Communication,10.0
New York,2,1,BROTHERHOOD,Arnel Calvario,Stamina,10.0
New York,2,1,QUICK STYLE,Arnel Calvario,Choreography Complexity,9.0
New York,2,1,QUICK STYLE,Arnel Calvario,Staging,8.0
New York,2,1,QUICK STYLE,Arnel Calvario,Musicality,10.0
New York,2,1,QUICK STYLE,Arnel Calvario,Creativity,9.0
New York,2,1,QUICK STYLE,Arnel Calvario,Stylistic Athleticism,9.0
New York,2,1,QUICK STYLE,Arnel Calvario,Cleanliness,9.0
New York,2,1,QUICK STYLE,Arnel Calvario,Technical Execution + Authenticity,9.0
New York,2,1,QUICK STYLE,Arnel Calvario,Spacing,8.0
New York,2,1,QUICK STYLE,Arnel Calvario,Projection/Communication,10.0
New York,2,1,QUICK STYLE,Arnel Calvario,Stamina,9.0
New York,2,1,ROYAL FAMILY,Arnel Calvario,Choreography Complexity,9.0
New York,2,1,ROYAL FAMILY,Arnel Calvario,Staging,9.0
New York,2,1,ROYAL FAMILY,Arnel Calvario,Musicality,8.0
New York,2,1,ROYAL FAMILY,Arnel Calvario,Creativity,8.0
New York,2,1,ROYAL FAMILY,Arnel Calvario,Stylistic Athleticism,9.0
New York,2,1,ROYAL FAMILY,Arnel Calvario,Cleanliness,9.0
New York,2,1,ROYAL FAMILY,Arnel Calvario,Technical Execution + Authenticity,8.0
New York,2,1,ROYAL FAMILY,Arnel Calvario,Spacing,9.0
New York,2,1,ROYAL FAMILY,Arnel Calvario,Projection/Communication,10.0
New York,2,1,ROYAL FAMILY,Arnel Calvario,Stamina,9.0
New York,2,1,BROTHERHOOD,Arturo Lyons,Choreography Complexity,10.0
New York,2,1,BROTHERHOOD,Arturo Lyons,Staging,10.0
New York,2,1,BROTHERHOOD,Arturo Lyons,Musicality,10.0
New York,2,1,BROTHERHOOD,Arturo Lyons,Creativity,10.0
New York,2,1,BROTHERHOOD,Arturo Lyons,Stylistic Athleticism,10.0
New York,2,1,BROTHERHOOD,Arturo Lyons,Cleanliness,10.0
New York,2,1,BROTHERHOOD,Arturo Lyons,Technical Execution + Authenticity,10.0
New York,2,1,BROTHERHOOD,Arturo Lyons,Spacing,10.0
New York,2,1,BROTHERHOOD,Arturo Lyons,Projection/Communication,10.0
New York,2,1,BROTHERHOOD,Arturo Lyons,Stamina,10.0
New York,2,1,QUICK STYLE,Arturo Lyons,Choreography Complexity,9.0
New York,2,1,QUICK STYLE,Arturo Lyons,Staging,9.0
New York,2,1,QUICK STYLE,Arturo Lyons,Musicality,8.0
New York,2,1,QUICK STYLE,Arturo Lyons,Creativity,9.0
New York,2,1,QUICK STYLE,Arturo Lyons,Stylistic Athleticism,8.0
New York,2,1,QUICK STYLE,Arturo Lyons,Cleanliness,8.0
New York,2,1,QUICK STYLE,Arturo Lyons,Technical Execution + Authenticity,9.0
New York,2,1,QUICK STYLE,Arturo Lyons,Spacing,9.0
New York,2,1,QUICK STYLE,Arturo Lyons,Projection/Communication,9.0
New York,2,1,QUICK STYLE,Arturo Lyons,Stamina,10.0
New York,2,1,ROYAL FAMILY,Arturo Lyons,Choreography Complexity,8.0
New York,2,1,ROYAL FAMILY,Arturo Lyons,Staging,9.0
New York,2,1,ROYAL FAMILY,Arturo Lyons,Musicality,8.0
New York,2,1,ROYAL FAMILY,Arturo Lyons,Creativity,8.0
New York,2,1,ROYAL FAMILY,Arturo Lyons,Stylistic Athleticism,8.0
New York,2,1,ROYAL FAMILY,Arturo Lyons,Cleanliness,8.0
New York,2,1,ROYAL FAMILY,Arturo Lyons,Technical Execution + Authenticity,8.0
New York,2,1,ROYAL FAMILY,Arturo Lyons,Spacing,8.0
New York,2,1,ROYAL FAMILY,Arturo Lyons,Projection/Communication,9.0
New York,2,1,ROYAL FAMILY,Arturo Lyons,Stamina,10.0
New York,2,1,BROTHERHOOD,Chonique Sneed,Choreography Complexity,10.0
New York,2,1,BROTHERHOOD,Chonique Sneed,Staging,10.0
New York,2,1,BROTHERHOOD,Chonique Sneed,Musicality,10.0
New York,2,1,BROTHERHOOD,Chonique Sneed,Creativity,10.0
New York,2,1,BROTHERHOOD,Chonique Sneed,Stylistic Athleticism,10.0
New York,2,1,BROTHERHOOD,Chonique Sneed,Cleanliness,10.0
New York,2,1,BROTHERHOOD,Chonique Sneed,Technical Execution + Authenticity,9.0
New York,2,1,BROTHERHOOD,Chonique Sneed,Spacing,9.0
New York,2,1,BROTHERHOOD,Chonique Sneed,Projection/Communication,10.0
New York,2,1,BROTHERHOOD,Chonique Sneed,Stamina,10.0
New York,2,1,QUICK STYLE,Chonique Sneed,Choreography Complexity,9.0
New York,2,1,QUICK STYLE,Chonique Sneed,Staging,9.0
New York,2,1,QUICK STYLE,Chonique Sneed,Musicality,9.0
New York,2,1,QUICK STYLE,Chonique Sneed,Creativity,10.0
New York,2,1,QUICK STYLE,Chonique Sneed,Stylistic Athleticism,9.0
New York,2,1,QUICK STYLE,Chonique Sneed,Cleanliness,9.0
New York,2,1,QUICK STYLE,Chonique Sneed,Technical Execution + Authenticity,9.0
New York,2,1,QUICK STYLE,Chonique Sneed,Spacing,9.0
New York,2,1,QUICK STYLE,Chonique Sneed,Projection/Communication,9.0
New York,2,1,QUICK STYLE,Chonique Sneed,Stamina,9.0
New York,2,1,ROYAL FAMILY,Chonique Sneed,Choreography Complexity,9.0
New York,2,1,ROYAL FAMILY,Chonique Sneed,Staging,9.0
New York,2,1,ROYAL FAMILY,Chonique Sneed,Musicality,9.0
New York,2,1,ROYAL FAMILY,Chonique Sneed,Creativity,9.0
New York,2,1,ROYAL FAMILY,Chonique Sneed,Stylistic Athleticism,9.0
New York,2,1,ROYAL FAMILY,Chonique Sneed,Cleanliness,9.0
New York,2,1,ROYAL FAMILY,Chonique Sneed,Technical Execution + Authenticity,8.0
New York,2,1,ROYAL FAMILY,Chonique Sneed,Spacing,10.0
New York,2,1,ROYAL FAMILY,Chonique Sneed,Projection/Communication,8.0
New York,2,1,ROYAL FAMILY,Chonique Sneed,Stamina,9.0
New York,2,1,BROTHERHOOD,Jamal Sims,Choreography Complexity,10.0
New York,2,1,BROTHERHOOD,Jamal Sims,Staging,10.0
New York,2,1,BROTHERHOOD,Jamal Sims,Musicality,10.0
New York,2,1,BROTHERHOOD,Jamal Sims,Creativity,10.0
New York,2,1,BROTHERHOOD,Jamal Sims,Stylistic Athleticism,10.0
New York,2,1,BROTHERHOOD,Jamal Sims,Cleanliness,10.0
New York,2,1,BROTHERHOOD,Jamal Sims,Technical Execution + Authenticity,9.0
New York,2,1,BROTHERHOOD,Jamal Sims,Spacing,9.0
New York,2,1,BROTHERHOOD,Jamal Sims,Projection/Communication,10.0
New York,2,1,BROTHERHOOD,Jamal Sims,Stamina,10.0
New York,2,1,QUICK STYLE,Jamal Sims,Choreography Complexity,10.0
New York,2,1,QUICK STYLE,Jamal Sims,Staging,10.0
New York,2,1,QUICK STYLE,Jamal Sims,Musicality,9.0
New York,2,1,QUICK STYLE,Jamal Sims,Creativity,9.0
New York,2,1,QUICK STYLE,Jamal Sims,Stylistic Athleticism,9.0
New York,2,1,QUICK STYLE,Jamal Sims,Cleanliness,9.0
New York,2,1,QUICK STYLE,Jamal Sims,Technical Execution + Authenticity,9.0
New York,2,1,QUICK STYLE,Jamal Sims,Spacing,9.0
New York,2,1,QUICK STYLE,Jamal Sims,Projection/Communication,10.0
New York,2,1,QUICK STYLE,Jamal Sims,Stamina,9.0
New York,2,1,ROYAL FAMILY,Jamal Sims,Choreography Complexity,10.0
New York,2,1,ROYAL FAMILY,Jamal Sims,Staging,8.0
New York,2,1,ROYAL FAMILY,Jamal Sims,Musicality,9.0
New York,2,1,ROYAL FAMILY,Jamal Sims,Creativity,8.0
New York,2,1,ROYAL FAMILY,Jamal Sims,Stylistic Athleticism,9.0
New York,2,1,ROYAL FAMILY,Jamal Sims,Cleanliness,8.0
New York,2,1,ROYAL FAMILY,Jamal Sims,Technical Execution + Authenticity,9.0
New York,2,1,ROYAL FAMILY,Jamal Sims,Spacing,9.0
New York,2,1,ROYAL FAMILY,Jamal Sims,Projection/Communication,9.0
New York,2,1,ROYAL FAMILY,Jamal Sims,Stamina,9.0
New York,2,1,BROTHERHOOD,LaTasha Barnes,Choreography Complexity,10.0
New York,2,1,BROTHERHOOD,LaTasha Barnes,Staging,10.0
New York,2,1,BROTHERHOOD,LaTasha Barnes,Musicality,10.0
New York,2,1,BROTHERHOOD,LaTasha Barnes,Creativity,10.0
New York,2,1,BROTHERHOOD,LaTasha Barnes,Stylistic Athleticism,10.0
New York,2,1,BROTHERHOOD,LaTasha Barnes,Cleanliness,10.0
New York,2,1,BROTHERHOOD,LaTasha Barnes,Technical Execution + Authenticity,10.0
New York,2,1,BROTHERHOOD,LaTasha Barnes,Spacing,9.0
New York,2,1,BROTHERHOOD,LaTasha Barnes,Projection/Communication,10.0
New York,2,1,BROTHERHOOD,LaTasha Barnes,Stamina,10.0
New York,2,1,QUICK STYLE,LaTasha Barnes,Choreography Complexity,10.0
New York,2,1,QUICK STYLE,LaTasha Barnes,Staging,9.0
New York,2,1,QUICK STYLE,LaTasha Barnes,Musicality,9.0
New York,2,1,QUICK STYLE,LaTasha Barnes,Creativity,8.0
New York,2,1,QUICK STYLE,LaTasha Barnes,Stylistic Athleticism,8.0
New York,2,1,QUICK STYLE,LaTasha Barnes,Cleanliness,8.0
New York,2,1,QUICK STYLE,LaTasha Barnes,Technical Execution + Authenticity,9.0
New York,2,1,QUICK STYLE,LaTasha Barnes,Spacing,9.0
New York,2,1,QUICK STYLE,LaTasha Barnes,Projection/Communication,9.0
New York,2,1,QUICK STYLE,LaTasha Barnes,Stamina,10.0
New York,2,1,ROYAL FAMILY,LaTasha Barnes,Choreography Complexity,8.0
New York,2,1,ROYAL FAMILY,LaTasha Barnes,Staging,9.0
New York,2,1,ROYAL FAMILY,LaTasha Barnes,Musicality,8.0
New York,2,1,ROYAL FAMILY,LaTasha Barnes,Creativity,8.0
New York,2,1,ROYAL FAMILY,LaTasha Barnes,Stylistic Athleticism,9.0
New York,2,1,ROYAL FAMILY,LaTasha Barnes,Cleanliness,8.0
New York,2,1,ROYAL FAMILY,LaTasha Barnes,Technical Execution + Authenticity,8.0
New York,2,1,ROYAL FAMILY,LaTasha Barnes,Spacing,9.0
New York,2,1,ROYAL FAMILY,LaTasha Barnes,Projection/Communication,9.0
New York,2,1,ROYAL FAMILY,LaTasha Barnes,Stamina,10.0
Vancouver,1,1,ROYAL FAMILY,Cheyenne Kibblewhite,Choreography Complexity,8.0
Vancouver,1,1,ROYAL FAMILY,Cheyenne Kibblewhite,Staging,9.0
Vancouver,1,1,ROYAL FAMILY,Cheyenne Kibblewhite,Musicality,9.0
Vancouver,1,1,ROYAL FAMILY,Cheyenne Kibblewhite,Creativity,9.0
Vancouver,1,1,ROYAL FAMILY,Cheyenne Kibblewhite,Stylistic Athleticism,9.0
Vancouver,1,1,ROYAL FAMILY,Cheyenne Kibblewhite,Cleanliness,10.0
Vancouver,1,1,ROYAL FAMILY,Cheyenne Kibblewhite,Technical Execution + Authenticity,9.0
Vancouver,1,1,ROYAL FAMILY,Cheyenne Kibblewhite,Spacing,9.0
Vancouver,1,1,ROYAL FAMILY,Cheyenne Kibblewhite,Projection/Communication,9.0
Vancouver,1,1,ROYAL FAMILY,Cheyenne Kibblewhite,Stamina,10.0
Vancouver,1,1,1MILLION,Cheyenne Kibblewhite,Choreography Complexity,9.0
Vancouver,1,1,1MILLION,Cheyenne Kibblewhite,Staging,9.0
Vancouver,1,1,1MILLION,Cheyenne Kibblewhite,Musicality,9.0
Vancouver,1,1,1MILLION,Cheyenne Kibblewhite,Creativity,8.0
Vancouver,1,1,1MILLION,Cheyenne Kibblewhite,Stylistic Athleticism,9.0
Vancouver,1,1,1MILLION,Cheyenne Kibblewhite,Cleanliness,8.0
Vancouver,1,1,1MILLION,Cheyenne Kibblewhite,Technical Execution + Authenticity,9.0
Vancouver,1,1,1MILLION,Cheyenne Kibblewhite,Spacing,9.0
Vancouver,1,1,1MILLION,Cheyenne Kibblewhite,Projection/Communication,9.0
Vancouver,1,1,1MILLION,Cheyenne Kibblewhite,Stamina,10.0
Vancouver,1,1,ROYAL FAMILY,Handy Yacinthe,Choreography Complexity,9.0
Vancouver,1,1,ROYAL FAMILY,Handy Yacinthe,Staging,7.0
Vancouver,1,1,ROYAL FAMILY,Handy Yacinthe,Musicality,8.0
Vancouver,1,1,ROYAL FAMILY,Handy Yacinthe,Creativity,7.0
Vancouver,1,1,ROYAL FAMILY,Handy Yacinthe,Stylistic Athleticism,7.0
Vancouver,1,1,ROYAL FAMILY,Handy Yacinthe,Cleanliness,8.0
Vancouver,1,1,ROYAL FAMILY,Handy Yacinthe,Technical Execution + Authenticity,7.0
Vancouver,1,1,ROYAL FAMILY,Handy Yacinthe,Spacing,9.0
Vancouver,1,1,ROYAL FAMILY,Handy Yacinthe,Projection/Communication,9.0
Vancouver,1,1,ROYAL FAMILY,Handy Yacinthe,Stamina,10.0
Vancouver,1,1,1MILLION,Handy Yacinthe,Choreography Complexity,9.0
Vancouver,1,1,1MILLION,Handy Yacinthe,Staging,9.0
Vancouver,1,1,1MILLION,Handy Yacinthe,Musicality,8.0
Vancouver,1,1,1MILLION,Handy Yacinthe,Creativity,8.0
Vancouver,1,1,1MILLION,Handy Yacinthe,Stylistic Athleticism,8.0
Vancouver,1,1,1MILLION,Handy Yacinthe,Cleanliness,7.0
Vancouver,1,1,1MILLION,Handy Yacinthe,Technical Execution + Authenticity,9.0
Vancouver,1,1,1MILLION,Handy Yacinthe,Spacing,8.0
Vancouver,1,1,1MILLION,Handy Yacinthe,Projection/Communication,9.0
Vancouver,1,1,1MILLION,Handy Yacinthe,Stamina,9.0
Vancouver,1,1,ROYAL FAMILY,Stephen Grey,Choreography Complexity,7.0
Vancouver,1,1,ROYAL FAMILY,Stephen Grey,Staging,8.0
Vancouver,1,1,ROYAL FAMILY,Stephen Grey,Musicality,8.0
Vancouver,1,1,ROYAL FAMILY,Stephen Grey,Creativity,8.0
Vancouver,1,1,ROYAL FAMILY,Stephen Grey,Stylistic Athleticism,7.0
Vancouver,1,1,ROYAL FAMILY,Stephen Grey,Cleanliness,9.0
Vancouver,1,1,ROYAL FAMILY,Stephen Grey,Technical Execution + Authenticity,8.0
Vancouver,1,1,ROYAL FAMILY,Stephen Grey,Spacing,9.0
Vancouver,1,1,ROYAL FAMILY,Stephen Grey,Projection/Communication,10.0
Vancouver,1,1,ROYAL FAMILY,Stephen Grey,Stamina,10.0
Vancouver,1,1,1MILLION,Stephen Grey,Choreography Complexity,7.0
Vancouver,1,1,1MILLION,Stephen Grey,Staging,8.0
Vancouver,1,1,1MILLION,Stephen Grey,Musicality,8.0
Vancouver,1,1,1MILLION,Stephen Grey,Creativity,9.0
Vancouver,1,1,1MILLION,Stephen Grey,Stylistic Athleticism,8.0
Vancouver,1,1,1MILLION,Stephen Grey,Cleanliness,8.0
Vancouver,1,1,1MILLION,Stephen Grey,Technical Execution + Authenticity,8.0
Vancouver,1,1,1MILLION,Stephen Grey,Spacing,8.0
Vancouver,1,1,1MILLION,Stephen Grey,Projection/Communication,10.0
Vancouver,1,1,1MILLION,Stephen Grey,Stamina,9.0
Vancouver,1,1,ROYAL FAMILY,Comfort Fedoke,Choreography Complexity,8.0
Vancouver,1,1,ROYAL FAMILY,Comfort Fedoke,Staging,9.0
Vancouver,1,1,ROYAL FAMILY,Comfort Fedoke,Musicality,9.0
Vancouver,1,1,ROYAL FAMILY,Comfort Fedoke,Creativity,9.0
Vancouver,1,1,ROYAL FAMILY,Comfort Fedoke,Stylistic Athleticism,7.0
Vancouver,1,1,ROYAL FAMILY,Comfort Fedoke,Cleanliness,9.0
Vancouver,1,1,ROYAL FAMILY,Comfort Fedoke,Technical Execution + Authenticity,8.0
Vancouver,1,1,ROYAL FAMILY,Comfort Fedoke,Spacing,9.0
Vancouver,1,1,ROYAL FAMILY,Comfort Fedoke,Projection/Communication,9.0
Vancouver,1,1,ROYAL FAMILY,Comfort Fedoke,Stamina,10.0
Vancouver,1,1,1MILLION,Comfort Fedoke,Choreography Complexity,9.0
Vancouver,1,1,1MILLION,Comfort Fedoke,Staging,8.0
Vancouver,1,1,1MILLION,Comfort Fedoke,Musicality,9.0
Vancouver,1,1,1MILLION,Comfort Fedoke,Creativity,9.0
Vancouver,1,1,1MILLION,Comfort Fedoke,Stylistic Athleticism,9.0
Vancouver,1,1,1MILLION,Comfort Fedoke,Cleanliness,9.0
Vancouver,1,1,1MILLION,Comfort Fedoke,Technical Execution + Authenticity,9.0
Vancouver,1,1,1MILLION,Comfort Fedoke,Spacing,9.0
Vancouver,1,1,1MILLION,Comfort Fedoke,Projection/Communication,9.0
Vancouver,1,1,1MILLION,Comfort Fedoke,Stamina,10.0
Vancouver,1,1,ROYAL FAMILY,Carlos Irizarry,Choreography Complexity,8.0
Vancouver,1,1,ROYAL FAMILY,Carlos Irizarry,Staging,8.0
Vancouver,1,1,ROYAL FAMILY,Carlos Irizarry,Musicality,9.0
Vancouver,1,1,ROYAL FAMILY,Carlos Irizarry,Creativity,8.0
Vancouver,1,1,ROYAL FAMILY,Carlos Irizarry,Stylistic Athleticism,7.0
Vancouver,1,1,ROYAL FAMILY,Carlos Irizarry,Cleanliness,9.0
Vancouver,1,1,ROYAL FAMILY,Carlos Irizarry,Technical Execution + Authenticity,9.0
Vancouver,1,1,ROYAL FAMILY,Carlos Irizarry,Spacing,9.0
Vancouver,1,1,ROYAL FAMILY,Carlos Irizarry,Projection/Communication,8.0
Vancouver,1,1,ROYAL FAMILY,Carlos Irizarry,Stamina,9.0
Vancouver,1,1,1MILLION,Carlos Irizarry,Choreography Complexity,9.0
Vancouver,1,1,1MILLION,Carlos Irizarry,Staging,9.0
Vancouver,1,1,1MILLION,Carlos Irizarry,Musicality,9.0
Vancouver,1,1,1MILLION,Carlos Irizarry,Creativity,9.0
Vancouver,1,1,1MILLION,Carlos Irizarry,Stylistic Athleticism,9.0
Vancouver,1,1,1MILLION,Carlos Irizarry,Cleanliness,9.0
Vancouver,1,1,1MILLION,Carlos Irizarry,Technical Execution + Authenticity,9.0
Vancouver,1,1,1MILLION,Carlos Irizarry,Spacing,9.0
Vancouver,1,1,1MILLION,Carlos Irizarry,Projection/Communication,9.0
Vancouver,1,1,1MILLION,Carlos Irizarry,Stamina,9.0
Vancouver,1,1,ROYAL FAMILY,Nicolas Begin,Choreography Complexity,8.0
Vancouver,1,1,ROYAL FAMILY,Nicolas Begin,Staging,9.0
Vancouver,1,1,ROYAL FAMILY,Nicolas Begin,Musicality,8.0
Vancouver,1,1,ROYAL FAMILY,Nicolas Begin,Creativity,8.0
Vancouver,1,1,ROYAL FAMILY,Nicolas Begin,Stylistic Athleticism,8.0
Vancouver,1,1,ROYAL FAMILY,Nicolas Begin,Cleanliness,10.0
Vancouver,1,1,ROYAL FAMILY,Nicolas Begin,Technical Execution + Authenticity,10.0
Vancouver,1,1,ROYAL FAMILY,Nicolas Begin,Spacing,9.0
Vancouver,1,1,ROYAL FAMILY,Nicolas Begin,Projection/Communication,9.0
Vancouver,1,1,ROYAL FAMILY,Nicolas Begin,Stamina,9.0
Vancouver,1,1,1MILLION,Nicolas Begin,Choreography Complexity,7.0
Vancouver,1,1,1MILLION,Nicolas Begin,Staging,8.0
Vancouver,1,1,1MILLION,Nicolas Begin,Musicality,9.0
Vancouver,1,1,1MILLION,Nicolas Begin,Creativity,8.0
Vancouver,1,1,1MILLION,Nicolas Begin,Stylistic Athleticism,8.0
Vancouver,1,1,1MILLION,Nicolas Begin,Cleanliness,9.0
Vancouver,1,1,1MILLION,Nicolas Begin,Technical Execution + Authenticity,9.0
Vancouver,1,1,1MILLION,Nicolas Begin,Spacing,9.0
Vancouver,1,1,1MILLION,Nicolas Begin,Projection/Communication,9.0
Vancouver,1,1,1MILLION,Nicolas Begin,Stamina,10.0
Vancouver,1,2,QUICK STYLE,Cheyenne Kibblewhite,Choreography Complexity,8.0
Vancouver,1,2,QUICK STYLE,Cheyenne Kibblewhite,Staging,9.0
Vancouver,1,2,QUICK STYLE,Cheyenne Kibblewhite,Musicality,9.0
Vancouver,1,2,QUICK STYLE,Cheyenne Kibblewhite,Creativity,9.0
Vancouver,1,2,QUICK STYLE,Cheyenne Kibblewhite,Stylistic Athleticism,8.0
Vancouver,1,2,QUICK STYLE,Cheyenne Kibblewhite,Cleanliness,8.0
Vancouver,1,2,QUICK STYLE,Cheyenne Kibblewhite,Technical Execution + Authenticity,9.0
Vancouver,1,2,QUICK STYLE,Cheyenne Kibblewhite,Spacing,9.0
Vancouver,1,2,QUICK STYLE,Cheyenne Kibblewhite,Projection/Communication,9.0
Vancouver,1,2,QUICK STYLE,Cheyenne Kibblewhite,Stamina,9.0
Vancouver,1,2,JAM REPUBLIC,Cheyenne Kibblewhite,Choreography Complexity,9.0
Vancouver,1,2,JAM REPUBLIC,Cheyenne Kibblewhite,Staging,9.0
Vancouver,1,2,JAM REPUBLIC,Cheyenne Kibblewhite,Musicality,9.0
Vancouver,1,2,JAM REPUBLIC,Cheyenne Kibblewhite,Creativity,9.0
Vancouver,1,2,JAM REPUBLIC,Cheyenne Kibblewhite,Stylistic Athleticism,8.0
Vancouver,1,2,JAM REPUBLIC,Cheyenne Kibblewhite,Cleanliness,9.0
Vancouver,1,2,JAM REPUBLIC,Cheyenne Kibblewhite,Technical Execution + Authenticity,8.0
Vancouver,1,2,JAM REPUBLIC,Cheyenne Kibblewhite,Spacing,9.0
Vancouver,1,2,JAM REPUBLIC,Cheyenne Kibblewhite,Projection/Communication,9.0
Vancouver,1,2,JAM REPUBLIC,Cheyenne Kibblewhite,Stamina,9.0
Vancouver,1,2,QUICK STYLE,Handy Yacinthe,Choreography Complexity,8.0
Vancouver,1,2,QUICK STYLE,Handy Yacinthe,Staging,7.0
Vancouver,1,2,QUICK STYLE,Handy Yacinthe,Musicality,8.0
Vancouver,1,2,QUICK STYLE,Handy Yacinthe,Creativity,8.0
Vancouver,1,2,QUICK STYLE,Handy Yacinthe,Stylistic Athleticism,7.0
Vancouver,1,2,QUICK STYLE,Handy Yacinthe,Cleanliness,9.0
Vancouver,1,2,QUICK STYLE,Handy Yacinthe,Technical Execution + Authenticity,8.0
Vancouver,1,2,QUICK STYLE,Handy Yacinthe,Spacing,8.0
Vancouver,1,2,QUICK STYLE,Handy Yacinthe,Projection/Communication,8.0
Vancouver,1,2,QUICK STYLE,Handy Yacinthe,Stamina,10.0
Vancouver,1,2,JAM REPUBLIC,Handy Yacinthe,Choreography Complexity,8.0
Vancouver,1,2,JAM REPUBLIC,Handy Yacinthe,Staging,7.0
Vancouver,1,2,JAM REPUBLIC,Handy Yacinthe,Musicality,9.0
Vancouver,1,2,JAM REPUBLIC,Handy Yacinthe,Creativity,8.0
Vancouver,1,2,JAM REPUBLIC,Handy Yacinthe,Stylistic Athleticism,9.0
Vancouver,1,2,JAM REPUBLIC,Handy Yacinthe,Cleanliness,9.0
Vancouver,1,2,JAM REPUBLIC,Handy Yacinthe,Technical Execution + Authenticity,9.0
Vancouver,1,2,JAM REPUBLIC,Handy Yacinthe,Spacing,8.0
Vancouver,1,2,JAM REPUBLIC,Handy Yacinthe,Projection/Communication,9.0
Vancouver,1,2,JAM REPUBLIC,Handy Yacinthe,Stamina,10.0
Vancouver,1,2,QUICK STYLE,Stephen Grey,Choreography Complexity,7.0
Vancouver,1,2,QUICK STYLE,Stephen Grey,Staging,7.0
Vancouver,1,2,QUICK STYLE,Stephen Grey,Musicality,8.0
Vancouver,1,2,QUICK STYLE,Stephen Grey,Creativity,7.0
Vancouver,1,2,QUICK STYLE,Stephen Grey,Stylistic Athleticism,8.0
Vancouver,1,2,QUICK STYLE,Stephen Grey,Cleanliness,9.0
Vancouver,1,2,QUICK STYLE,Stephen Grey,Technical Execution + Authenticity,8.0
Vancouver,1,2,QUICK STYLE,Stephen Grey,Spacing,8.0
Vancouver,1,2,QUICK STYLE,Stephen Grey,Projection/Communication,10.0
Vancouver,1,2,QUICK STYLE,Stephen Grey,Stamina,10.0
Vancouver,1,2,JAM REPUBLIC,Stephen Grey,Choreography Complexity,8.0
Vancouver,1,2,JAM REPUBLIC,Stephen Grey,Staging,8.0
Vancouver,1,2,JAM REPUBLIC,Stephen Grey,Musicality,8.0
Vancouver,1,2,JAM REPUBLIC,Stephen Grey,Creativity,8.0
Vancouver,1,2,JAM REPUBLIC,Stephen Grey,Stylistic Athleticism,9.0
Vancouver,1,2,JAM REPUBLIC,Stephen Grey,Cleanliness,9.0
Vancouver,1,2,JAM REPUBLIC,Stephen Grey,Technical Execution + Authenticity,8.0
Vancouver,1,2,JAM REPUBLIC,Stephen Grey,Spacing,8.0
Vancouver,1,2,JAM REPUBLIC,Stephen Grey,Projection/Communication,10.0
Vancouver,1,2,JAM REPUBLIC,Stephen Grey,Stamina,10.0
Vancouver,1,2,QUICK STYLE,Comfort Fedoke,Choreography Complexity,9.0
Vancouver,1,2,QUICK STYLE,Comfort Fedoke,Staging,8.0
Vancouver,1,2,QUICK STYLE,Comfort Fedoke,Musicality,9.0
Vancouver,1,2,QUICK STYLE,Comfort Fedoke,Creativity,8.0
Vancouver,1,2,QUICK STYLE,Comfort Fedoke,Stylistic Athleticism,8.0
Vancouver,1,2,QUICK STYLE,Comfort Fedoke,Cleanliness,9.0
Vancouver,1,2,QUICK STYLE,Comfort Fedoke,Technical Execution + Authenticity,7.0
Vancouver,1,2,QUICK STYLE,Comfort Fedoke,Spacing,8.0
Vancouver,1,2,QUICK STYLE,Comfort Fedoke,Projection/Communication,9.0
Vancouver,1,2,QUICK STYLE,Comfort Fedoke,Stamina,10.0
Vancouver,1,2,JAM REPUBLIC,Comfort Fedoke,Choreography Complexity,9.0
Vancouver,1,2,JAM REPUBLIC,Comfort Fedoke,Staging,9.0
Vancouver,1,2,JAM REPUBLIC,Comfort Fedoke,Musicality,9.0
Vancouver,1,2,JAM REPUBLIC,Comfort Fedoke,Creativity,9.0
Vancouver,1,2,JAM REPUBLIC,Comfort Fedoke,Stylistic Athleticism,8.0
Vancouver,1,2,JAM REPUBLIC,Comfort Fedoke,Cleanliness,9.0
Vancouver,1,2,JAM REPUBLIC,Comfort Fedoke,Technical Execution + Authenticity,9.0
Vancouver,1,2,JAM REPUBLIC,Comfort Fedoke,Spacing,9.0
Vancouver,1,2,JAM REPUBLIC,Comfort Fedoke,Projection/Communication,10.0
Vancouver,1,2,JAM REPUBLIC,Comfort Fedoke,Stamina,10.0
Vancouver,1,2,QUICK STYLE,Carlos Irizarry,Choreography Complexity,8.0
Vancouver,1,2,QUICK STYLE,Carlos Irizarry,Staging,8.0
Vancouver,1,2,QUICK STYLE,Carlos Irizarry,Musicality,9.0
Vancouver,1,2,QUICK STYLE,Carlos Irizarry,Creativity,8.0
Vancouver,1,2,QUICK STYLE,Carlos Irizarry,Stylistic Athleticism,8.0
Vancouver,1,2,QUICK STYLE,Carlos Irizarry,Cleanliness,8.0
Vancouver,1,2,QUICK STYLE,Carlos Irizarry,Technical Execution + Authenticity,9.0
Vancouver,1,2,QUICK STYLE,Carlos Irizarry,Spacing,9.0
